video_id,title,publishedAt,channelId,channelTitle,categoryId,trending_date,tags,view_count,likes,dislikes,comment_count,thumbnail_link,comments_disabled,ratings_disabled,description
"LIgg0hBBNPM","XXXTENTACION - bad vibes forever (Official Video) (feat. PnB Rock & Trippie Redd)","2019-12-05T18:00:11.000Z","UCM9r1xn6s30OnlJWb-jc3Sw","XXXTENTACION","10","19.08.12","XXXTENTACION|PnBRock|TrippieRedd|BVF|bad vibes forever|EMPIRE|Pop|Rap|Hip Hop|BadVibesForever","7125107","742776","9852","74641","https://i.ytimg.com/vi/LIgg0hBBNPM/default.jpg","False","False","From the album Bad Vibes Forever. Out now!Stream: https://Empire.lnk.to/BadVibesForever#PnBRock #TrippieRedd #BadVibesForeverOfficial Audio by XXXTENTACION - bad vibes forever © 2019 Bad Vibes Forever / EMPIRE"
"t0ovxaeSH8w","Ivan Moré: Virei a noite bebendo com Galvão e Luxa! -  BTS #182","2019-12-05T22:01:08.000Z","UCFjrDmEnxrG5TRGVO0TPHLA","Desimpedidos","17","19.08.12","desimpedidos|bolivia|futebol humor|futebol comedia|engraçado|futebol|zueira|gol|soccer|mitagem|dibre|drible|time|disimpedidos|disimpididos|desimpididos|Ivan Moré|Ivan Moré Pânico|Corinthians|Vereda Tropical|São Paulo|Sergio Chulapa|Morumbi|Jornalismo esportivo|Mauro Naves|marcos goleiro entrevista|Palmeiras|Santos|Cristiane Rozeira|Caio Ribeiro|Ivan Moré corinthiano|Ivan Moré imitando|Marcos Assunção|Gustavo Villani|Casagrande|Luxemburgo|Tiago Leifert","315190","41762","197","815","https://i.ytimg.com/vi/t0ovxaeSH8w/default.jpg","False","False","Já no clima de sexta, Ivan Moré, convidado do Bolívia Talk Show de hoje, contou como foi o rolê aleatório que deu com Galvão Bueno e Luxa, o pofexô. Pensa virar a noite tomando uma com essa dupla... Assiste aí que tá resenha!Ouça a entrevista no Spotify: http://bit.ly/btsivanmoreSegue a gente no Insta: http://bit.ly/seguenoisnoinstaCOMPRE O ALMANAQUE DESIMPEDIDOSAmazon - https://amzn.to/2NPe0uLLivraria Curitiba - http://bit.ly/2LmDIFwPanda Books - https://bit.ly/2NQiWQ7Este é o canal Desimpedidos. Pra quem ama futebol e zueira sem  limites, aqui  seu time é pequeno, o Paulo Baier é deus e o Cristiano Ronaldo é só mais um. CONTATO: contato@desimpedidos.com.br / imprensa@nwb.com.br--------------------------Experimente 1 mês grátis do banco de trilhas Epidemic Sound: http://bit.ly/epidemicnwb-------------------------Segue a gente no IG: @desimpedidos / @nwb.oficialCRÉDITOS Reprodução/Corinthians Mil GrauReprodução/Jovem PanReprodução/Instagram oficial ivan_moreDivulgaçãoJosé PintoReprodução/Facebook Roberto ThoméReprodução/SportvEdson Lopes Jr. / TerraReprodução/InstagramReprodução/SportvReprodução/ Instagram ivan_moreLeo Barrilari/Frame/FolhapressDivulgaçãoDivulgação/TV GloboReprodução/Rede GloboAFP / MATTHEW STOCKMANAELTC/WimbledonSaeed Khan/AFPReprodução/GloboReprodução/TV GloboReprodução/SportvAlexandre Battibugli/VEJAImagem: Fernando Santos/FolhapressDjalma Vassão/Gazeta PressPeguei uma que usamos em um Por Trás antigo.Djalma Vassão / Gazeta PressAlmeida Rocha/Folha ImagemDjalma Vassão/Gazeta PressAgência EFELIONEL BONAVENTURE / AFPReprodução/InstagramFC BarcelonaAFPLuiz Paulo MachadoALE VIANNA/ELEVEN/ESTADÃO CONTEÚDOFoto: Celio Messias/UaifoDiego Nigro/JC ImagemFernando Dantas/Gazeta PressEMPICS SPORTROMÁRIO 1: STAFF/AFPReprodução/ TV GloboFox SportsJuan Mabromata/AFP"
"XM3zAVAH__Y","ATÉ QUANDO? | SALVADOR EMOCIONOU A PLATEIA | 172ª Batalha da Aldeia | Barueri | SP","2019-12-05T16:09:55.000Z","UC12bjJeaHZy2AUBvPHJU3Ug","BDA - Batalha Da Aldeia","24","19.08.12","freestyle|batalha de rima|batalha de rap|batalha de sangue|batalha da aldeia|bda|tavin|mike|salvador|nacional|duelo de mcs|batalha de mcs|krawk|guinho|krawk x guinho|jhonny|desafia jurados|rimas compilation|rimas hd|jaya luuck","157015","20395","849","1464","https://i.ytimg.com/vi/XM3zAVAH__Y/default.jpg","False","False","ATÉ QUANDO?As rodas culturais assim como os bailes funk’s são movimentos de rua, criados por jovens que não encontraram no sistema uma alternativa de lazer feita pra eles e por eles.Essa semana ocorreu um verdadeiro massacre pra história da cultura periférica brasileira, nove jovens morreram em uma ação truculenta feita pela polícia do estado de São Paulo. Durante a festa em Paraisópolis diversas rodas culturais aconteciam em São Paulo e por todo território Brasileiro. Sabemos como é difícil a relação entre as autoridades da justiça e as organizações de batalhas, que ainda são vistas como lugares inóspitos, ponto de tráfico e local de aglomeração de vagabundos.A pergunta que fica é a mesma do início, até quando ficaremos a mercê de um ponto de vista autoritário e classista? Favelado também tem direito de festa!"
"VNmRPDx9JFQ","YouTube Rewind 2019 - The Legends Edition | #YouTubeRewind2019","2019-12-04T23:30:32.000Z","UCe0ALrphnajyV3qB5gEQvvw","JayLaw","24","19.08.12","youtube rewind|2019|2018|rewind time|the legends edition|history of youtube|the real youtube rewind|youtube original layout|creators|pewdiepie|zeitgeist|a look back at 2019|2019 youtube rewind review|year end review|shane dawson|epic collab|time machine|old youtuber|most subscribed","5048329","644515","44835","44156","https://i.ytimg.com/vi/VNmRPDx9JFQ/default.jpg","False","False","For all those legendary creators that have made YouTube special. Thank youPlease like, subscribe and share. #YouTubeRewind2019YouTube Rewind 2019 is about taking you back in time and showing the journey the site has taken since its inception in 2005. From the original legendary creators such as Shane Dawson, Jacksfilms, Smosh and Jenna Marbles to the later arrivals of PewDiePie, Markiplier and Jacksepticeye.This is made by a creator for the creators :)"
"tjmaWN_ftYw","Kevin O Chris e Gaab – Rola Os Dados (DVD Evoluiu) [Vídeo Oficial]","2019-12-05T14:01:03.000Z","UCCx90zE99aHD2NCKXoCmmag","Kevin O Chris","10","19.08.12","kevin o Chris|romance proibido|ferrugem|evoluiu|dentro do carro|baile da gaiola|funk 150 bpm|gaab|orochi|na onda|evoluiu dvd|dvd kevin o chris|lançamento funk|mc kevin o chris|as melhores do funk|rola os dados","235862","15924","336","185","https://i.ytimg.com/vi/tjmaWN_ftYw/default.jpg","False","False","Vídeo oficial da música  Rola Os Dados  com Gaab.Ouça nos aplicativos de música clicando no link: https://SomLivre.lnk.to/Evoluiu_Pt1Letra(Composição: Kevin O Chris)Rola os dados, saciar a taraVem ni mim que eu te mostro todas formas do prazerLapidada como jóia raraTipo assim, jamais vista nos encontros do rolêVocê fica de quatroBoto a mão nos seus seiosRed copo como geloVamo gozar direitoVocê fica de quatroBoto a mão nos seus seiosRed copo como geloVamo gozar direitoVocê fica de quatroBoto a mão nos seus seiosRed copo como geloVamo gozar direitoRola os dados, saciar a taraVem ni mim que eu te mostro todas formas do prazerLapidada como joia raraTipo assim, jamais vista nos encontros do rolêVocê fica de quatroBoto a mão no seu seioÉ com todo respeitoVamo gozar direitoVocê fica de quatroBoto a mão no seu seioÉ com todo respeitoVamo gozar direitoTem o poder de seduzir e eu não negoSe envolve em qualquer lugar, caso sérioRapidinho já foi papum, sem mistérioSem mistério, sem mistérioSiga Kevin o Chris nas redes:Instagram: https://www.instagram.com/kevinochrisFacebook: https://www.facebook.com/KevinOChrisOFC/Twitter: https://twitter.com/kevinochris"
"2H90nU8uyg0","FLAMENGO 6x1 AVAÍ - CAMPEONATO BRASILEIRO 2019","2019-12-06T01:43:11.000Z","UC7Iw8YAkr08cuFYbVnmsw3w","CANHOTINHA 70","17","19.08.12","[none]","101259","14739","96","915","https://i.ytimg.com/vi/2H90nU8uyg0/default.jpg","False","False","Jogo treino molhado hoje no Maracanã. O Avaí fez um golzinho e jogou na bola, não deu pontapé. O Flamengo botou quatro titulares que destruíram em campo. Foi uma bela despedida. Uma noite de belos gols. VALEU!!"
"ZCtinfl3PC0","Jornal da Manhã - 06/12/2019","2019-12-06T14:12:07.000Z","UCP391YRAjSOdM_bwievgaZA","Jovem Pan News","25","19.08.12","integrajornaldamanha|Jovem Pan|Notícias|Brasil|Política|Jornal da Manhã|Vera Magalhães|Josias de Souza|Denise Campos de Toledo|Bruno Garschagen|Ao vivo|Jovem Pan ao vivo|Jornal da manhã ao vivo|Jornal da manhã Jovem Pan|Bolsonaro|Jair Bolsonaro|Governo|STF|Supremo","150734","4956","223","23","https://i.ytimg.com/vi/ZCtinfl3PC0/default.jpg","False","False","#JovemPan #JovemPanNewsInscreva-se no nosso canal:http://www.youtube.com/c/jovempannewsEntre no nosso site:http://jovempan.com.br/Facebook:https://www.facebook.com/jovempannewsSiga no Twitter:https://twitter.com/JovemPanNewsInstagram:https://www.instagram.com/jovempannewsoficial/#JovemPan #JovemPanNews"
"yiBLpzWpVhI","Se PUBERDADE fosse uma PESSOA: hormonios na PIOR FASE da VIDA 😂","2019-12-05T16:00:22.000Z","UCEVOkQ8llRSHgabYQ7x0Rdw","DR Oficial","24","19.08.12","Drelacionamentos|Dr relacionamentos|Como seria se|Canal DR|Puberdade|Meninos|Meninas|Adolescência|Cheiro|Suor|Que fase|Hormonios|Peito|Pais|Familia|Fugir|Mudanças|Corpo|Fosse uma pessoa|Choro|Emoções|Escola|Casa|Esquisito|Majuca|Karen Bachini|E aí beleza|Oleosidade|Pele|Irritada|Revoltada|Pracy|Castigo|Relacionamento|Espinhas|Acne|Pelos|Adolescente|Jovem|Coisas da vida|Comportamento|Convite|Amigas|Amigos|Pessoa|Dia a dia|Menstruação|TPM|Humor|Fase|Vida","195376","24930","391","1121","https://i.ytimg.com/vi/yiBLpzWpVhI/default.jpg","False","False","A PUBERDADE é aquela famosa fase da vida que aterroriza as meninas e os meninos. Mas como seria se a puberdade fosse uma pessoa? Um pouquinho antes da adolescência, ela provavelmente traria aquele novo cheiro de suor, hormonios, peito para as meninas, mudanças no corpo, mudanças de humor e comportamento, novas emoções na escola e em casa (com direito a muito choro!), dificuldade de relacionamento com os pais e com a família, acne e espinhas, pelos em todos os lugares, menstruação, TPM, oleosidade na pele e outras coisas da vida que nos fazem dizer “que fase!”. Um pouquinho antes de virarmos adolescente, muitas vezes nos sentimos esquisito, irritada, revoltada, arrumamos briga com nossos pais e acabamos ficando de castigo, pensamos em fugir de casa, ficamos chateados quando nossos amigos ou amigas não fazem o convite para uma festa, e muitas outras situações que essa ~pessoa~ acaba trazendo para o dia a dia. Para abordar essa fase inesquecível das nossas vidas, o DR traz mais um vídeo para nosso time de esquetes e deixa a pergunta: se a puberdade fosse MESMO uma pessoa, o que você diria para ela?Faça parte, seja membro do DR e tenha benefícios exclusivos ❤ acesse https://www.youtube.com/channel/UCEVOkQ8llRSHgabYQ7x0Rdw/joinConheça o canal da Karen (E aí Beleza): https://www.youtube.com/user/asukahpConheça o canal da Majuca: https://www.youtube.com/channel/UCI0BpuFa-_WTMBN1fUMSIdQConheça o canal da Pracy: https://www.youtube.com/user/ThePracyFelipe Ventura - Direção, Produção Executiva e ElencoJackeline Salomão – Direção e Produção Executiva Fernanda Gonçalves - Roteiro e Co-direção de CriaçãoPhil Rocha – Roteiro, Direção de Produção e de Pós-ProduçãoOlivia Dias – Produção e Assistente de Direção Isadora Lemes - RoteiroHenrique Quaioti - CâmeraJessica Liar – CâmeraHaroldo Miklos - Áudio DiretoAlexandre Cardoso - EdiçãoPiero Marques - ÁudioPriscila Ferraz - Redes SociaisConvidados Especiais: Karen Bachini, Maju Sanchez e Paula RacyDR é uma realização BITCONTENT ®ASSISTA TAMBÉM:SE TIMIDEZ FOSSE UMA PESSOA | http://youtu.be/p_3jPsAMAXw SE ENEM FOSSE UMA PESSOA | http://youtu.be/A87GHpBrdqw SE WHATSAPP FOSSE UMA PESSOA | http://youtu.be/z_nAcvaWrSM #Puberdade #Adolescencia #SeFossePessoa"
"MlKaq5XmVrQ","Vê se não me esquece mais - LAYPOLD ft. Vô Cabelo","2019-12-04T22:00:12.000Z","UC9Iqg4Oum5CIGoY0OJLB2CQ","LAYPOLD","10","19.08.12","neto faz musica para avo|laypold|vo cabelo|vozinho|avo e neto|alzheimer|ve se nao me esquece mais|ve se nao me esquece|homenagem para avo|tava lembrando de lembrar voce|a tristeza eu nao sei cade|lucas laypold|lucas e avo","1030629","281407","336","7064","https://i.ytimg.com/vi/MlKaq5XmVrQ/default.jpg","False","False","#DOSULPROMUNDO Todo dinheiro arrecadado com a música que eu fiz pro vozinho será doado à instituições diretamente relacionadas ao Alzheimer! ❤️Espero de coração que a música ajude inúmeras pessoas assim como vem ajudando ele! Muita luz! ✨SIGA NAS REDES SOCIAIShttps://www.instagram.com/laypold_ofi...https://twitter.com/laypold_oficialComposição/Voz: LaypoldProdução Musical: GutsMixagem: Rick LisboaMasterização: Loop ReclameArranjo: Laypold, Nando, Guts Produção Executiva: Matheus DornellesProdução: Poliverso FilmsDireção de cena/Captação/Edição de vídeo: Felipe HuffContato para shows: 55 51 9 9965-3573"
"xvM2nO2Pb8k","Flamengo acerta contas e coleciona taças, Cruzeiro gasta mais do que poderia e fica perto da Série B","2019-12-06T04:33:00.000Z","UCRcRAyb5Y4x3HVNKBZ9SMLA","Mauro Cezar","17","19.08.12","cruzeiro|grêmio 2 x 0 cruzeiro|flamengo 6 x 1 avaí|flamengo|campeonato brasileiro|libertadores|futebol|flamengo campeão|mauro|mauro cezar pereira|mauro cezar|espn brasil|espn|uol|jorge jesus|segunda divisão|rebaixamento|dívida clubes de futebol","116565","16273","153","0","https://i.ytimg.com/vi/xvM2nO2Pb8k/default.jpg","True","False","Baixe Grátis o ONEFOOTBALL para ANDROID e IOS!! Clique no Link: http://tinyurl.com/v8tvoj8Time carioca festejou com a torcida em seu último jogo no Maracanã e 2019, fez 6 a 1 sobre o Avaí e apresentou os troféus conquistados na temporada até aqui para 70 mil pessoas, enquanto a equipe mineira perdia mais uma, desta vez por 2 a 0 para o Grêmio, em Porto Alegre, se aproximando do rebaixamento à Segunda Divisão."
"K13KsXMTnkE","DESAFIO DOS DOMÍNIOS IMPOSSÍVEIS NO FUTEBOL","2019-12-05T13:00:05.000Z","UC_OvvTIFvYDZ9dZD9pXiKwA","Futebol 24 Horas","17","19.08.12","domínios no futebol|domínios de bola|controles de bola|domínios|futebol domínios|melhores domínios|domínios impossíveis|melhores vídeos de futebol|futebol vídeo|vídeo de futebol|futebol|desafio|desafios de futebol|futebol desafio|jogadores de futebol|jogador|futebol jogador|dribles|melhores dribles|dribles humilhantes","270231","21898","1638","272","https://i.ytimg.com/vi/K13KsXMTnkE/default.jpg","False","False","Futebol 24 Horas na área!"
"ormR1xR-5gE","QUEM TIRAR A MÃO DO CHÃO PERDE! - Desafio","2019-12-04T22:00:08.000Z","UC2bYhAHyaqfWlPXWBVk4BcA","Enaldinho","23","19.08.12","[none]","1674305","141842","4164","3184","https://i.ytimg.com/vi/ormR1xR-5gE/default.jpg","False","False","COMPRE SEU LIVRÃO DO ZAP NA PRE VENDA: http://bit.ly/2yEsTtvINSTA: @Enaldinho ou www.instagram.com/enaldinho/Meu segundo canal: https://goo.gl/oA3ErZ  ★ Siga nas redes sociais:Twitter: https://twitter.com/Enaldinho1Face: https://www.facebook.com/enaldo.lopes.1★ Canais Participantes:Brenner: https://encurtador.com.br/dexJYBiel: https://goo.gl/YVv4n5Painzeiro: https://goo.gl/nwpFc1Nicolas Gomes: https://goo.gl/saBq3d"
"kkoY60w8YGk","Por que as rodas não giram antes de pousar? Quanto custa? EP #527","2019-12-05T15:07:34.000Z","UCLXl1V6n82Dyg1VhVgSL0nw","Aviões e Músicas","28","19.08.12","AVIAÇÃO|Lito|Lito do Aviões e Músicas|AVIÕES E MÚSICAS|Aerolito|pneufree.com|pneu|pneu de avião|roda de avião|avião pousando|aquaplanagem|por que as rodas de avião não giram|quanto custa um pneu de avião|quanto custa|calibra pneu|calibrar pneu","223995","34285","750","1218","https://i.ytimg.com/vi/kkoY60w8YGk/default.jpg","False","False","Por que não giram as rodas antes do pouso heim? Acesse o site PneuFree.com e use o código LITOAM neste link: http://bit.ly/PneuFree e obtenha desconto exclusivo do canal!✈ Seja Membro: http://bit.ly/ApoiarCanal✈ Loja do Canal: http://bit.ly/CamisetasDoCanal✈ Livro do lito: http://bit.ly/livrosDoLito ✈ Contato Comercial: comercial@avioesemusicas.com✈ Seu vídeo na abertura: http://bit.ly/EnviarSuaSaudacao✈ Escreva para o AeM: Caixa Postal 3008     CEP 07190-972 - Guarulhos/SP==// Mídia Social✈ Twitter: @avioesemusicas✈ Instagram: avioesemusicas✈ Facebook: http://facebook.com/avioesemusicas✈ Aviões e Músicas é um canal para descomplicar a aviação e complementar as informações do blog http://www.avioesemusicas.comVídeos novos toda Quinta e Domingo às 12h00. Ou um Extra a qualquer dia.✈ Vinheta de abertura: Ivo Duran (@ivoduran)Disclaimer: “The views expressed in this video are my own. They have not been reviewed or approved by United. I do not speak for United.”Os pontos de vistas aqui apresentados são apenas meus e não foram revistos ou aprovados pela United. Eu não falo em nome da United."
"1Lktf4iSD3E","Canta Comigo termina com homenagem emocionante a Gugu Liberato","2019-12-05T04:39:53.000Z","UCPqP46uks4DGRiPAxP0pnVA","Canta Comigo","22","19.08.12","canta comigo|canta comigo 2|gugu|gugu liberato|final|grande final|jurados","472425","12924","153","1212","https://i.ytimg.com/vi/1Lktf4iSD3E/default.jpg","False","False","Nas duas temporadas do Canta Comigo, candidatos e jurados se emocionaram ao encontrar Gugu Liberato durante as gravações. O programa encerra com uma homenagem ao apresentador que deixará saudades a milhões de brasileiros. Inscreva-se no canal Canta Comigo:   http://r7.com/SpgRAssista às íntegras no PlayPlus:   https://www.playplus.comFacebook:    https://www.facebook.com/CantaComigoRecord/Instagram:    https://www.instagram.com/cantacomigorecord/Twitter:   https://twitter.com/CantaComigoRecSite oficial:    https://recordtv.r7.com/canta-comigo-2#CantaComigo #Gugu #GrandeFinal"
"oXzAFWR1xAs","CONHEÇA A NOVA PAJERO SPORT, COITADA DA SW4!!","2019-12-05T15:00:12.000Z","UCuolNZhe3t6OSoDzk5j-tvw","Backstage","2","19.08.12","CONHEÇA A NOVA PAJERO SPORT|COITADA DA SW4!!","169320","19202","443","1341","https://i.ytimg.com/vi/oXzAFWR1xAs/default.jpg","False","False","CONHEÇA A NOVA PAJERO SPORT, COITADA DA SW4!!"
"C2c13XkGL6I","INVADIMOS A CCXP E CONHECEMOS O HARRY POTTER!!","2019-12-05T14:27:05.000Z","UCBWfasEy9wv-Lr1k8Q3SU4Q","Final Level","20","19.08.12","gelli|clash|Final|Level|play|hard|game|land|show|rato|borrachudo|desafio|disputa|trolagem|jogo|mansão|circuito|batalha|canal do gab|gabriel araújo|gab|funBABE|BABE|fun|playhard|gameland|Spoiler|Carro do batman|Coringa","117041","22272","144","477","https://i.ytimg.com/vi/C2c13XkGL6I/default.jpg","False","False","#OinaCCXP19 #GEEKseO que você está esperando? Vai logo conhecer o maior festival de Cultura Pop do Mundo!! Aproveita e testa a tecnologia 5g no stand Oi!! Mas corre, porque a CCXP só vai até domingo!!Pessoal, entrem no nosso TikTok: https://www.tiktok.com/@finalleveloficialDivulguem #Oi, #OinaCCXP19, #GEEKse #FinalLevel pelas redes sociais!- Instagram: @finalleveloficial - https://www.instagram.com/finalleveloficial / @oi_oficial- Twitter: @Finalevel - https://twitter.com/finalevelBruno PlayHardhttp://youtube.com/boplayhardfunBABEhttps://www.youtube.com/funbabe Gab Araujohttps://www.youtube.com/channel/UCr_tyTABAzO_uX3QJmrEFTAGelli Clashhttps://www.youtube.com/gelliclashsheviii2khttps://www.youtube.com/channel/UCGjYnzXf8jCMr26rJlxjHRQ== Equipe: DireçãoRaffa TamburiniRoteiroDaniel SchettiniProduçãoDaniel CashJoão Pedro IsidroJohanna BeringerCâmerasRafael RebelloAssistente de Câmera e LoggerLeandro BarbosaAssistente de Arte e CenotécnicoCristiano CostaHead de DesignNath EstevesDesigner Gráfico Bruno FelipeCoordenador de Pós-ProduçãoFelipe CardosoAssistente de EdiçãoDavid IsraelEdição Gabriela PorchanJoonPlayer 94Motion DesignerJonathan WandembergSocial MediaCarol de PaulaHead de MarketingGabriela ClaytonMarketingFabiana França ComercialCaio MenesesJoão SobreiraValentinna BuscaProdução ExecutivaGracy LaportEditores ExecutivosRaffa TamburiniJoão Harry AlvaresDiretor Geral Gab Araujo"
"1WxMB22ZZ6g","COM 3 INGREDIENTES QUE VOCÊ TEM EM CASA VOCÊ FAZ O LANCHE DA TARDE!!!","2019-12-05T15:49:23.000Z","UCkZ5ZHuK3biYMZEm5BgVfTQ","Bete com carinho","26","19.08.12","salgadinho de bolacha|bolacha de água e sal|salgadinho de bolacha de água e sal|como fazer salagadinho de bolacha|receita de salgado de bolacha água e sal|bolacha de água e sal receita|bolachinha salgada receita|como fazer biscoitinho de bolacha de ágau e sal|bolacha de água e sal o que fazer|receita fácil de bolacha de água e sal|receita fácil para o lanche da tarde|café da tarde o que fazer|receita para o café da tarde","72480","12431","185","372","https://i.ytimg.com/vi/1WxMB22ZZ6g/default.jpg","False","False","OI GENTE LINDA! NOS SIGA NA PAGINA DO FACEBOOKhttps://www.facebook.com/betecomcarinho/E TAMBÉM NO INSTAGRAM https://www.instagram.com/betecomcarinho/https://www.instagram.com/ubiratan_tavares/Ingredientes20 bolachas de água e sal1 pacote de queijo ralado2 colheres de creme de leiteUma pitada de colorauUma pitada de orégano"
"ACLD1aYJFa0","Paris Saint-Germain - FC Nantes ( 2-0 ) - Résumé - (PARIS - FCN) / 2019-20","2019-12-05T02:41:35.000Z","UCQsH5XtIc9hONE1BQjucM0g","Ligue 1 Conforama","17","19.08.12","PARIS FCN|Paris Nantes|Résumé Paris Saint-Germain FC Nantes|Résumé PARIS FCN|Paris Saint-Germain|Paris|FC Nantes|Nantes|résumé|buts|but|résumé Ligue 1 Conforama|ligue 1|ligue 1 Conforama|L1|championnat|journée|football|foot|match|France|sp:ty=high|sp:dt=2019-12-04T20:05:00Z|sp:vl=fr|sp:st=soccer|sp:li=france|sp:ti:home=PARIS|sp:ti:away=FCN","1193179","10329","515","628","https://i.ytimg.com/vi/ACLD1aYJFa0/default.jpg","False","False","Revivez les meilleurs moments de Paris Saint-Germain - FC Nantes (2-0) en vidéo. Ligue 1 Conforama - Saison 2019/2020 - 16ème journée Parc des Princes - mercredi 4 décembre 2019Buteurs : Kylian MBAPPE (52' - Paris Saint-Germain) / NEYMAR JR (85' pen - Paris Saint-Germain) Composition Paris Saint-Germain : 1 - Keylor NAVAS / 2 - Thiago SILVA (c) / 5 - MARQUINHOS / 7 - Kylian MBAPPE / 10 - NEYMAR JR / 11 - Angel DI MARIA / 12 - Thomas MEUNIER / 20 - Layvin KURZAWA / 22 - Abdou DIALLO / 23 - Julian DRAXLER / 27 - Idrissa GUEYE Composition FC Nantes : 1 - Alban LAFONT / 4 - Nicolas PALLOIS (c) / 11 - Mehdi ABEID / 12 - Dennis APPIAH / 14 - Charles TRAORE / 17 - Ludovic BLAS / 20 - Andrei GIROTTO / 24 - Elie YOUAN / 26 - Imran LOUZA / 27 - Moses SIMON / 32 - Abdoul Kader BAMBA Abonnez-vous à la chaîne : https://www.youtube.com/subscription_center?add_user=ligue1fr Suivez nous sur Instagram : https://instagram.com/Ligue1Conforama/ Suivez nous sur Twitter : https://www.twitter.com/Ligue1Conforama Suivez nous sur Facebook : https://www.facebook.com/Ligue1Conforama Suivez nous sur Google+ : https://plus.google.com/+Ligue1Officiel Suivez nous sur LFP.fr : https://www.lfp.fr/ligue1"
"KK8FHdFluOQ","Disney's Mulan | Official Trailer","2019-12-05T14:00:06.000Z","UCuaFvcY4MhZY3U43mMt1dYQ","Walt Disney Studios","1","19.08.12","[none]","8174770","232161","57396","32704","https://i.ytimg.com/vi/KK8FHdFluOQ/default.jpg","False","False","When the Emperor of China issues a decree that one man per family must serve in the Imperial Army to defend the country from Northern invaders, Hua Mulan, the eldest daughter of an honored warrior, steps in to take the place of her ailing father. Masquerading as a man, Hua Jun, she is tested every step of the way and must harness her inner-strength and embrace her true potential. It is an epic journey that will transform her into an honored warrior and earn her the respect of a grateful nation…and a proud father. “Mulan” features a celebrated international cast that includes: Yifei Liu as Mulan; Donnie Yen as Commander Tung; Jason Scott Lee as Böri Khan; Yoson An as Cheng Honghui; with Gong Li as Xianniang and Jet Li as the Emperor. The film is directed by Niki Caro from a screenplay by Rick Jaffa & Amanda Silver and Elizabeth Martin & Lauren Hynek based on the narrative poem “The Ballad of Mulan.” For more information on “Mulan,” follow us on:Facebook:        https://www.facebook.com/waltdisneymulanTwitter:             https://twitter.com/disneysmulanInstagram:       https://instagram.com/mulanYouTube:         https://youtube.com/disneymovietrailersHashtag:          #Mulan"
"21gJ-RBPxAc","ESTOU NA DISNEY 😱 REALIZANDO MEU SONHO","2019-12-05T01:24:19.000Z","UCyz_pT-VJcbcijkT6LROaLw","Laura Brito","22","19.08.12","[none]","502331","85929","556","2146","https://i.ytimg.com/vi/21gJ-RBPxAc/default.jpg","False","False","OI MEU BEM, TUDO BEM?- - - - - - - - - - - - - ABRA PARA MAIS INFORMA- - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - CX POSTAL: CEP 58102970 CX 102 Intermares Cabedelo - PB QUER MAIS VÍDEOS COMO ESSE? CLIQUE EM GOSTEI INSCREVA-SE NO MEU CANAL: hhttps://www.youtube.com/channel/UCyz_... - VÍDEO MAIS POPULAR - https://www.youtube.com/watch?v=FEcX-... - E-MAIL PROFISSIONAL – assessorialaurabrito@gmail.com - REDES SOCIAIS - Instagram: https://www.instagram.com/lauracbrito/ (@lauracbrito) - FAN PAGE https://www.facebook.com/LauraInspira/"
"dmfj9bgy5qQ","CENAS IMPROVÁVEIS #182","2019-12-05T11:00:09.000Z","UCZbgt7KIEF_755Xm14JpkCQ","Barbixas","23","19.08.12","cia barbixas de humor|humor|comédia|barbixas|engraçado|funny|comedy|anderson bizzocchi|daniel nascimento|elidio sanna|standup|stand-up|jogador:Anderson_Bizzocchi|jogador:Daniel_Nascimento|jogador:Elidio_Sanna|jogador:Rafael_Pimenta|mc:Bella_Marcatti|músico:Daniel_Tauszig|jogo:Cenas_Improváveis|dia:07_07_19|upload:05_12_19|gel|coração|calça|balada|unimed|ninjas|chiclete|sapato|gato|emoção|carteiro|net","222906","29049","111","352","https://i.ytimg.com/vi/dmfj9bgy5qQ/default.jpg","False","False","É muito emocionante escrever esse texto =´(ASSISTA AO VIVO:06 a 08/12 - Salvador (BA): https://bit.ly/31OlODl13 a 15/12 - São Paulo (SP) - Não É Stand-Up: https://bit.ly/2CaG1YXLoja online: http://www.barbixas.com.br/loja-online.htmlSite da Cia. Barbixas de Humor: http://www.barbixas.com.br--Convidados:MC: Bella MarcattiJogador: Rafael PimentaMúsico: Daniel TauszigJogo: Cenas ImprováveisRegra: Antes de começar o espetáculo as pessoas da plateia colocam sugestões de cena numa caixa. As melhores são lidas na hora para os jogadores que terão que improvisar algo relacionado.Temas (sugestões propostas pela plateia): Propagandas improváveis para gel redutor, O pior cardiologista do mundo, Como ganhar uma discussão com o meu chefe, Como não tirar um chiclete do sapato, Piores momentos para se emocionar.Improvável é um espetáculo criado, encenado e produzido pela Cia. Barbixas de Humor.www.barbixas.com.brGravado no Teatro Iguatemi CampinasDia 07/07/2019"
